x/c, Cp
2.122396805075064119e-01,1.002714276313781738e+00
2.122396805075064119e-01,1.002879381179809570e+00
2.122396805075064119e-01,1.002885818481445312e+00
2.122396805075064119e-01,1.003070831298828125e+00
2.122396805075064119e-01,1.002963185310363770e+00
2.122396805075064119e-01,1.002267718315124512e+00
2.122396805075064119e-01,1.001875042915344238e+00
2.122396805075064119e-01,1.001766324043273926e+00
2.122396805075064119e-01,1.001764535903930664e+00
2.122396805075064119e-01,1.001779913902282715e+00
2.122396805075064119e-01,1.001773476600646973e+00
2.122396805075064119e-01,1.001616358757019043e+00
2.122396805075064119e-01,1.001324295997619629e+00
2.122396805075064119e-01,1.001121759414672852e+00
2.122396805075064119e-01,1.000975131988525391e+00
2.122396805075064119e-01,1.001168966293334961e+00
2.122396805075064119e-01,1.001496911048889160e+00
2.122396805075064119e-01,1.001559138298034668e+00
2.122396805075064119e-01,1.001332044601440430e+00
2.122396805075064119e-01,1.000881195068359375e+00
2.122396805075064119e-01,1.000176668167114258e+00
2.122396805075064119e-01,9.991487860679626465e-01
2.122396805075064119e-01,9.984409809112548828e-01
2.122396805075064119e-01,9.985038638114929199e-01
2.122396805075064119e-01,9.988883733749389648e-01
2.122396805075064119e-01,9.993712902069091797e-01
2.122396805075064119e-01,9.998395442962646484e-01
2.122396805075064119e-01,1.000194668769836426e+00
2.122396805075064119e-01,1.000341415405273438e+00
2.122396805075064119e-01,1.000245213508605957e+00
2.122396805075064119e-01,9.999232292175292969e-01
2.122396805075064119e-01,9.994298219680786133e-01
2.122396805075064119e-01,9.988128542900085449e-01
2.122396805075064119e-01,9.982385635375976562e-01
2.122396805075064119e-01,9.978882074356079102e-01
2.122396805075064119e-01,9.979141354560852051e-01
2.122396805075064119e-01,9.981999993324279785e-01
2.122396805075064119e-01,9.983451366424560547e-01
2.122396805075064119e-01,9.987483620643615723e-01
2.122396805075064119e-01,9.985212683677673340e-01
2.122396805075064119e-01,9.980119466781616211e-01
2.122396805075064119e-01,9.981848001480102539e-01
2.122396805075064119e-01,9.974194765090942383e-01
2.122396805075064119e-01,9.967758655548095703e-01
2.122396805075064119e-01,9.964413046836853027e-01
2.122396805075064119e-01,9.956246018409729004e-01
2.122396805075064119e-01,9.949427247047424316e-01
2.122396805075064119e-01,9.941573143005371094e-01
2.122396805075064119e-01,9.933809041976928711e-01
2.122396805075064119e-01,9.926000833511352539e-01
2.122396805075064119e-01,9.917798042297363281e-01
2.122396805075064119e-01,9.909393787384033203e-01
2.122396805075064119e-01,9.900361895561218262e-01
2.122396805075064119e-01,9.890285730361938477e-01
2.122396805075064119e-01,9.877857565879821777e-01
2.122396805075064119e-01,9.864190220832824707e-01
2.122396805075064119e-01,9.850387573242187500e-01
2.122396805075064119e-01,9.834442138671875000e-01
2.122396805075064119e-01,9.818121194839477539e-01
2.122396805075064119e-01,9.804618358612060547e-01
2.122396805075064119e-01,9.784716367721557617e-01
2.122396805075064119e-01,9.759752154350280762e-01
2.122396805075064119e-01,9.735975265502929688e-01
2.122396805075064119e-01,9.709739089012145996e-01
2.122396805075064119e-01,9.680681228637695312e-01
2.122396805075064119e-01,9.648029208183288574e-01
2.122396805075064119e-01,9.611468315124511719e-01
2.122396805075064119e-01,9.569496512413024902e-01
2.122396805075064119e-01,9.520652890205383301e-01
2.122396805075064119e-01,9.462984204292297363e-01
2.122396805075064119e-01,9.394153952598571777e-01
2.122396805075064119e-01,9.310706853866577148e-01
2.122396805075064119e-01,9.208734631538391113e-01
2.122396805075064119e-01,9.082701206207275391e-01
2.122396805075064119e-01,8.923479318618774414e-01
2.122396805075064119e-01,8.718616962432861328e-01
2.122396805075064119e-01,8.447930812835693359e-01
2.122396805075064119e-01,8.070607185363769531e-01
2.122396805075064119e-01,7.514693140983581543e-01
2.122396805075064119e-01,6.668742299079895020e-01
2.122396805075064119e-01,4.640876352787017822e-01
2.122821106481894704e-01,7.882543653249740601e-02
2.123933643134932603e-01,-2.898684442043304443e-01
2.125677613738649052e-01,-5.000789165496826172e-01
2.128032732116068582e-01,-6.177809238433837891e-01
2.129975507254137645e-01,-6.834118366241455078e-01
2.132343865031267327e-01,-7.391767501831054688e-01
2.132737843941988065e-01,-7.385229468345642090e-01
2.135187773504426678e-01,-7.183810472488403320e-01
2.138045775532115833e-01,-7.424826622009277344e-01
2.138683615643943992e-01,-7.415693402290344238e-01
2.141145930451272550e-01,-7.280920147895812988e-01
2.143558704279041605e-01,-7.252712845802307129e-01
2.144822212796513028e-01,-7.283239960670471191e-01
2.146123517664769165e-01,-7.296842932701110840e-01
2.149192282394291054e-01,-7.021188139915466309e-01
2.152643281405758890e-01,-7.016656994819641113e-01
2.153597372339688676e-01,-6.862476468086242676e-01
2.156428895567958359e-01,-6.489323377609252930e-01
2.158890569759171763e-01,-6.562388539314270020e-01
2.159728495637582846e-01,-6.575524806976318359e-01
2.163087459467196716e-01,-6.182051301002502441e-01
2.165864103248281991e-01,-6.206497550010681152e-01
2.166576681906859092e-01,-6.226291656494140625e-01
2.170277734741879461e-01,-5.929413437843322754e-01
2.173930100752160255e-01,-5.726028680801391602e-01
2.175256176110196005e-01,-5.745087862014770508e-01
2.177809458405853549e-01,-5.715694427490234375e-01
2.181640342773512320e-01,-5.290989875793457031e-01
2.184827194406898099e-01,-5.422342419624328613e-01
2.185545111533100382e-01,-5.449488162994384766e-01
2.189349090023929301e-01,-5.182094573974609375e-01
2.192927358103576030e-01,-4.901694059371948242e-01
2.195504770272898309e-01,-5.014644861221313477e-01
2.196405476530578493e-01,-5.044787526130676270e-01
2.199892990660601011e-01,-4.857550561428070068e-01
2.203581871789436486e-01,-4.589148461818695068e-01
2.207277586156831672e-01,-4.461082816123962402e-01
2.210741183951894506e-01,-4.420726299285888672e-01
2.214061070198493630e-01,-4.297190308570861816e-01
2.217370065971138171e-01,-4.088426530361175537e-01
2.220683973133997513e-01,-3.945155441761016846e-01
2.224005140612826947e-01,-3.901227414608001709e-01
2.227380974000135461e-01,-3.865122497081756592e-01
2.230866993359223172e-01,-3.784063756465911865e-01
2.234842656968870356e-01,-3.803263902664184570e-01
2.235538579608457865e-01,-3.789544105529785156e-01
2.238435659219161766e-01,-3.679701983928680420e-01
2.241818112306325217e-01,-3.366016149520874023e-01
2.245632981271109274e-01,-3.317236602306365967e-01
2.249688294817720757e-01,-3.194304704666137695e-01
2.253953089833934942e-01,-3.135133981704711914e-01
2.258673362907909210e-01,-2.917846739292144775e-01
2.263155753864515840e-01,-2.923380434513092041e-01
2.267289436115861589e-01,-2.971788346767425537e-01
2.271895465982662066e-01,-2.774267494678497314e-01
2.274017827171634087e-01,-2.736744880676269531e-01
2.276702008693455292e-01,-2.688510119915008545e-01
2.281640518323937161e-01,-2.584318518638610840e-01
2.286700104400152811e-01,-2.497093528509140015e-01
2.291877136764117195e-01,-2.413021475076675415e-01
2.297164568638565274e-01,-2.334676980972290039e-01
2.302563040639612202e-01,-2.259794622659683228e-01
2.308074688154307941e-01,-2.189810127019882202e-01
2.313699084105242665e-01,-2.124149352312088013e-01
2.319432171257020947e-01,-2.062355577945709229e-01
2.325273736070938013e-01,-2.004402279853820801e-01
2.331224205624404244e-01,-1.951222419738769531e-01
2.337281658069074175e-01,-1.902875751256942749e-01
2.343444171556602895e-01,-1.858760863542556763e-01
2.349711319009580301e-01,-1.818707734346389771e-01
2.356082673350596846e-01,-1.782928705215454102e-01
2.362557380424832321e-01,-1.750704497098922729e-01
2.369135653770991501e-01,-1.721571236848831177e-01
2.375818347543894871e-01,-1.695294380187988281e-01
2.382603966972606790e-01,-1.671564280986785889e-01
2.389481835121878006e-01,-1.650152206420898438e-01
2.396426327347108143e-01,-1.631020009517669678e-01
2.403402423300678159e-01,-1.614270508289337158e-01
2.410388769112088159e-01,-1.599967181682586670e-01
2.417377677387957946e-01,-1.588034033775329590e-01
2.424367012741237837e-01,-1.578337699174880981e-01
2.431356348094517728e-01,-1.570825576782226562e-01
2.438345896986502670e-01,-1.565399914979934692e-01
2.445335232339782283e-01,-1.561994850635528564e-01
2.452324567693062174e-01,-1.560644060373306274e-01
2.459314116585047116e-01,-1.561494767665863037e-01
2.466303451938327007e-01,-1.564733833074569702e-01
2.473292360214196794e-01,-1.570451110601425171e-01
2.480278065409491639e-01,-1.579314172267913818e-01
2.487256083211406843e-01,-1.591578125953674316e-01
2.494220434536201791e-01,-1.607762426137924194e-01
2.501164072606611999e-01,-1.627719253301620483e-01
2.508081872493717612e-01,-1.650289148092269897e-01
2.514971485271763618e-01,-1.674735546112060547e-01
2.521833124479455068e-01,-1.700388640165328979e-01
2.528667644271611614e-01,-1.726496517658233643e-01
2.535465862483918253e-01,-1.752366423606872559e-01
2.542226284345440734e-01,-1.776722967624664307e-01
2.548968341878333210e-01,-1.800860166549682617e-01
2.552784705614052352e-01,-1.817161291837692261e-01
2.555673884292671283e-01,-1.829380244016647339e-01
2.562239345316530414e-01,-1.843131929636001587e-01
2.568281636513145560e-01,-1.927165538072586060e-01
2.574998069401438494e-01,-1.884093731641769409e-01
2.582257531216540225e-01,-1.835412532091140747e-01
2.588965636095338363e-01,-1.886341273784637451e-01
2.595430520389143680e-01,-1.886880993843078613e-01
2.601328245882475465e-01,-1.820668429136276245e-01
2.606410894138830869e-01,-1.867975294589996338e-01
2.607622939828397879e-01,-1.880863159894943237e-01
2.614815777567540134e-01,-1.948711425065994263e-01
2.621215319017616840e-01,-1.919132471084594727e-01
2.626891391335160475e-01,-1.980595588684082031e-01
2.631009485261041059e-01,-1.923892050981521606e-01
2.638265743995568124e-01,-1.840789020061492920e-01
2.644721659663764046e-01,-1.846317201852798462e-01
2.650784023498648501e-01,-1.922341287136077881e-01
2.651730854116608471e-01,-1.933938264846801758e-01
2.658535905567475655e-01,-1.910015344619750977e-01
2.665454773148105971e-01,-1.817270964384078979e-01
2.672645261961493768e-01,-1.810518950223922729e-01
2.679175702637733303e-01,-1.876715421676635742e-01
2.685895765684011005e-01,-1.748289763927459717e-01
2.690086462769591402e-01,-1.716619729995727539e-01
2.693779401133821749e-01,-1.724245101213455200e-01
2.698003410257381329e-01,-1.746212095022201538e-01
2.704235750901444191e-01,-1.660450249910354614e-01
2.711085859019065625e-01,-1.786119341850280762e-01
2.712804845594297132e-01,-1.767315268516540527e-01
2.719025655148289977e-01,-1.650221496820449829e-01
2.726681017722457634e-01,-1.590907871723175049e-01
2.728053858056888048e-01,-1.599208265542984009e-01
2.733976994656114323e-01,-1.627130806446075439e-01
2.739160433181228593e-01,-1.577975153923034668e-01
2.741756850295295478e-01,-1.551827937364578247e-01
2.748503178602288433e-01,-1.526909023523330688e-01
2.752092123617184694e-01,-1.465326845645904541e-01
2.758612100896879471e-01,-1.461034417152404785e-01
2.761122034835422623e-01,-1.463725715875625610e-01
2.766488689569424619e-01,-1.418849676847457886e-01
2.773659105744542552e-01,-1.309307217597961426e-01
2.777572629591035791e-01,-1.337137520313262939e-01
2.780308273940761410e-01,-1.350410729646682739e-01
2.787532288330833441e-01,-1.277728378772735596e-01
2.790998448590356062e-01,-1.261027008295059204e-01
2.794839796354560146e-01,-1.237316802144050598e-01
2.801798168595615035e-01,-1.169638112187385559e-01
2.804835116058092548e-01,-1.156106740236282349e-01
2.808825940915794517e-01,-1.132590547204017639e-01
2.815765094673400304e-01,-1.085346341133117676e-01
2.818105905957584700e-01,-1.059806644916534424e-01
2.822871449237018826e-01,-9.983496367931365967e-02
2.830018803231996727e-01,-9.960030764341354370e-02
2.831054038873825895e-01,-9.890426695346832275e-02
2.836995966879091724e-01,-9.070429950952529907e-02
2.843357498439678666e-01,-8.757825195789337158e-02
2.843975479451941735e-01,-8.778297156095504761e-02
2.850837759275747785e-01,-8.077626675367355347e-02
2.854692987055776343e-01,-7.398311793804168701e-02
2.858536470207030389e-01,-6.820873171091079712e-02
2.865722474707613210e-01,-6.158763915300369263e-02
2.867734863463511363e-01,-6.268404424190521240e-02
2.871555284434625377e-01,-6.333873420953750610e-02
2.875389371882858813e-01,-5.310564488172531128e-02
2.879225808256847818e-01,-4.056204855442047119e-02
2.884131219388055278e-01,-3.850061446428298950e-02
2.885382342660636756e-01,-3.776548057794570923e-02
2.891555319544710234e-01,-2.815353870391845703e-02
2.897646084027359903e-01,-1.853299513459205627e-02
2.898677689511203748e-01,-1.709040626883506775e-02
2.906600616082733457e-01,-5.171956960111856461e-03
2.908715289878325838e-01,8.837639325065538287e-05
2.915078529748552638e-01,2.016916871070861816e-02
2.918513726895850535e-01,3.058573976159095764e-02
2.926053992108024193e-01,4.298010468482971191e-02
2.926499860924059448e-01,4.396844655275344849e-02
2.933639527525657709e-01,6.888550519943237305e-02
2.935676259693926204e-01,7.647516578435897827e-02
2.941506293417773255e-01,9.526859968900680542e-02
2.947561610475393223e-01,1.172519326210021973e-01
2.948240450018581038e-01,1.201433986425399780e-01
2.956618214031755953e-01,1.279498487710952759e-01
2.957158680494105241e-01,1.267313361167907715e-01
2.961303466758110625e-01,1.183041632175445557e-01
2.967895833658799609e-01,7.673552632331848145e-02
2.967895833658799609e-01,1.877550035715103149e-02
2.967895833658799609e-01,8.437065780162811279e-02
2.967895833658799609e-01,9.666635841131210327e-02
2.967895833658799609e-01,1.180282980203628540e-01
2.967895833658799609e-01,1.305794566869735718e-01
2.967895833658799609e-01,1.326148360967636108e-01
2.967895833658799609e-01,1.376266479492187500e-01
2.967895833658799609e-01,1.444680988788604736e-01
2.967895833658799609e-01,1.494310349225997925e-01
2.967895833658799609e-01,1.540930718183517456e-01
2.967895833658799609e-01,1.580834984779357910e-01
2.967895833658799609e-01,1.615270376205444336e-01
2.967895833658799609e-01,1.646227538585662842e-01
2.967895833658799609e-01,1.674922108650207520e-01
2.967895833658799609e-01,1.702420413494110107e-01
2.967895833658799609e-01,1.729380488395690918e-01
2.967895833658799609e-01,1.752930581569671631e-01
2.967895833658799609e-01,1.769221872091293335e-01
2.967895833658799609e-01,1.780242025852203369e-01
2.967895833658799609e-01,1.786008477210998535e-01
2.967895833658799609e-01,1.800319403409957886e-01
2.967895833658799609e-01,1.820467114448547363e-01
2.967895833658799609e-01,1.838130652904510498e-01
2.967895833658799609e-01,1.817059814929962158e-01
2.967895833658799609e-01,1.844043582677841187e-01
2.967895833658799609e-01,1.862781345844268799e-01
2.967895833658799609e-01,1.830425411462783813e-01
2.967895833658799609e-01,1.843822151422500610e-01
2.967895833658799609e-01,1.828862577676773071e-01
2.967895833658799609e-01,1.828426122665405273e-01
2.967895833658799609e-01,1.820137351751327515e-01
2.967895833658799609e-01,1.798239648342132568e-01
2.967895833658799609e-01,1.807346045970916748e-01
2.967895833658799609e-01,1.810549199581146240e-01
2.967895833658799609e-01,1.812108010053634644e-01
2.967895833658799609e-01,1.815364062786102295e-01
2.967895833658799609e-01,1.819342821836471558e-01
2.967895833658799609e-01,1.823047101497650146e-01
2.967895833658799609e-01,1.829669177532196045e-01
2.967895833658799609e-01,1.835925728082656860e-01
2.967895833658799609e-01,1.840291470289230347e-01
2.967895833658799609e-01,1.846124529838562012e-01
2.967895833658799609e-01,1.852238774299621582e-01
2.967895833658799609e-01,1.854888796806335449e-01
2.967895833658799609e-01,1.856148540973663330e-01
2.967895833658799609e-01,1.858881264925003052e-01
2.967895833658799609e-01,1.860962361097335815e-01
2.967895833658799609e-01,1.861794739961624146e-01
2.967895833658799609e-01,1.862924695014953613e-01
2.967895833658799609e-01,1.864152252674102783e-01
2.967895833658799609e-01,1.864953935146331787e-01
2.967895833658799609e-01,1.869699209928512573e-01
2.967895833658799609e-01,1.875697076320648193e-01
2.967895833658799609e-01,1.877611279487609863e-01
2.967895833658799609e-01,1.865170598030090332e-01
2.967895833658799609e-01,1.884111613035202026e-01
2.967895833658799609e-01,1.883360445499420166e-01
2.967895833658799609e-01,1.868740171194076538e-01
2.967895833658799609e-01,1.900328397750854492e-01
2.967895833658799609e-01,1.915330737829208374e-01
2.967895833658799609e-01,1.919232308864593506e-01
2.967895833658799609e-01,1.909663826227188110e-01
2.967895833658799609e-01,1.900578141212463379e-01
2.967895833658799609e-01,1.926664561033248901e-01
2.967895833658799609e-01,1.938501298427581787e-01
2.967895833658799609e-01,1.918361186981201172e-01
2.967895833658799609e-01,1.912702322006225586e-01
2.967895833658799609e-01,1.926425099372863770e-01
2.967895833658799609e-01,1.938911378383636475e-01
2.967895833658799609e-01,1.923822611570358276e-01
2.967895833658799609e-01,1.922486573457717896e-01
2.967895833658799609e-01,1.930895894765853882e-01
2.967895833658799609e-01,1.918412297964096069e-01
2.967895833658799609e-01,1.909499466419219971e-01
2.967895833658799609e-01,1.899822056293487549e-01
2.967895833658799609e-01,1.888608336448669434e-01
2.967895833658799609e-01,1.877139657735824585e-01
2.967895833658799609e-01,1.864151060581207275e-01
2.967895833658799609e-01,1.849454045295715332e-01
2.967895833658799609e-01,1.835097670555114746e-01
2.967895833658799609e-01,1.820852309465408325e-01
2.967895833658799609e-01,1.806174516677856445e-01
2.967895833658799609e-01,1.791142374277114868e-01
2.967895833658799609e-01,1.775999814271926880e-01
2.967895833658799609e-01,1.761018633842468262e-01
2.967895833658799609e-01,1.745242327451705933e-01
2.967895833658799609e-01,1.728207767009735107e-01
2.967895833658799609e-01,1.710523962974548340e-01
2.967895833658799609e-01,1.688694953918457031e-01
2.967895833658799609e-01,1.663331389427185059e-01
2.967895833658799609e-01,1.646961718797683716e-01
2.967895833658799609e-01,1.629222035408020020e-01
2.967895833658799609e-01,1.605333685874938965e-01
2.967895833658799609e-01,1.600503325462341309e-01
2.967895833658799609e-01,1.627617180347442627e-01
2.967895833658799609e-01,1.654546260833740234e-01
2.967895833658799609e-01,1.642035245895385742e-01
2.967895833658799609e-01,1.662638038396835327e-01
2.967895833658799609e-01,1.688255667686462402e-01
2.967895833658799609e-01,1.708777695894241333e-01
2.967895833658799609e-01,1.702849864959716797e-01
